Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date,Division
Royal Hong Kong Yacht Club M3,v,Hong Kong Football Club M3B,Royal Hong Kong Yacht Club,19:00,,17,27/02/2025,M3
Kowloon Cricket Club M3,v,Titlows Squash Team,Kowloon Cricket Club,19:00,,17,27/02/2025,M3
Hong Kong Cricket Club M3,v,Titlows Squash Team,Hong Kong Cricket Club,19:00,,18,06/03/2025,M3
Hong Kong Football Club M3B,v,Kowloon Cricket Club M3,Hong Kong Football Club,19:00,,18,06/03/2025,M3
United Services Recreation Club M3,v,Royal Hong Kong Yacht Club M3,United Services Recreation Club,19:00,,18,06/03/2025,M3
Old Squash Fellows,v,Hong Kong Football Club M3A,Masters - HK Squash Centre,19:00,,18,06/03/2025,M3
Old Squash Fellows,v,Hong Kong Cricket Club M3,Masters - HK Squash Centre,19:00,,19,13/03/2025,M3
Royal Hong Kong Yacht Club M3,v,Hong Kong Football Club M3A,Royal Hong Kong Yacht Club,19:00,,19,13/03/2025,M3
Kowloon Cricket Club M3,v,United Services Recreation Club M3,Kowloon Cricket Club,19:00,,19,13/03/2025,M3
Hong Kong Football Club M3B,v,Titlows Squash Team,Hong Kong Football Club,19:00,,19,13/03/2025,M3
Hong Kong Cricket Club M3,v,Hong Kong Football Club M3B,Hong Kong Cricket Club,19:00,,20,20/03/2025,M3
United Services Recreation Club M3,v,Titlows Squash Team,United Services Recreation Club,19:00,,20,20/03/2025,M3
Hong Kong Football Club M3A,v,Kowloon Cricket Club M3,Hong Kong Football Club,19:00,,20,20/03/2025,M3
Old Squash Fellows,v,Royal Hong Kong Yacht Club M3,Masters - HK Squash Centre,19:00,,20,20/03/2025,M3
Royal Hong Kong Yacht Club M3,v,Hong Kong Cricket Club M3,Royal Hong Kong Yacht Club,19:00,,21,27/03/2025,M3
Kowloon Cricket Club M3,v,Old Squash Fellows,Kowloon Cricket Club,19:00,,21,27/03/2025,M3
Titlows Squash Team,v,Hong Kong Football Club M3A,Masters - HK Squash Centre,19:00,,21,27/03/2025,M3
Hong Kong Football Club M3B,v,United Services Recreation Club M3,Hong Kong Football Club,19:00,,21,27/03/2025,M3
SKCSC,v,Royal Hong Kong Yacht Club M4,Masters - Cornwall Street Squash Centre,19:00,,1,03/10/2024,M4
Bolton,v,Hong Kong Club Blue,Masters - HK Squash Centre,19:00,,1,03/10/2024,M4
WAKO,v,United Services Recreation Club M4,Masters - Harbour Road Sports Centre,19:00,,1,03/10/2024,M4
Hong Kong Football Club M4A,v,Hong Kong Football Club M4B,Hong Kong Football Club,19:00,,1,03/10/2024,M4
Royal Hong Kong Yacht Club M4,v,United Services Recreation Club M4,Royal Hong Kong Yacht Club,19:00,,2,10/10/2024,M4
Bolton,v,WAKO,Masters - HK Squash Centre,19:00,,2,10/10/2024,M4
Hong Kong Football Club M4B,v,Hong Kong Club Blue,Hong Kong Football Club,19:00,,2,10/10/2024,M4
SKCSC,v,Hong Kong Football Club M4A,Masters - Cornwall Street Squash Centre,19:00,,2,10/10/2024,M4
Hong Kong Football Club M4A,v,Royal Hong Kong Yacht Club M4,Hong Kong Football Club,19:00,,3,17/10/2024,M4
Hong Kong Club Blue,v,SKCSC,Masters - HK Squash Centre,19:00,,3,17/10/2024,M4
WAKO,v,Hong Kong Football Club M4B,Masters - Harbour Road Sports Centre,19:00,,3,17/10/2024,M4
United Services Recreation Club M4,v,Bolton,United Services Recreation Club,19:00,,3,17/10/2024,M4
Royal Hong Kong Yacht Club M4,v,Bolton,Royal Hong Kong Yacht Club,19:00,,4,24/10/2024,M4
Hong Kong Football Club M4B,v,United Services Recreation Club M4,Hong Kong Football Club,19:00,,4,24/10/2024,M4
SKCSC,v,WAKO,Masters - Cornwall Street Squash Centre,19:00,,4,24/10/2024,M4
Hong Kong Club Blue,v,Hong Kong Football Club M4A,Masters - HK Squash Centre,19:00,,4,24/10/2024,M4
Hong Kong Club Blue,v,Royal Hong Kong Yacht Club M4,Masters - HK Squash Centre,19:00,,5,31/10/2024,M4
WAKO,v,Hong Kong Football Club M4A,Masters - Harbour Road Sports Centre,19:00,,5,31/10/2024,M4
United Services Recreation Club M4,v,SKCSC,United Services Recreation Club,19:00,,5,31/10/2024,M4
Hong Kong Football Club M4B,v,Bolton,Hong Kong Football Club,19:00,,5,31/10/2024,M4
Royal Hong Kong Yacht Club M4,v,Hong Kong Football Club M4B,Royal Hong Kong Yacht Club,19:00,,6,07/11/2024,M4
SKCSC,v,Bolton,Masters - Cornwall Street Squash Centre,19:00,,6,07/11/2024,M4
Hong Kong Football Club M4A,v,United Services Recreation Club M4,Hong Kong Football Club,19:00,,6,07/11/2024,M4
Hong Kong Club Blue,v,WAKO,HK CLUB,19:00,,6,07/11/2024,M4
WAKO,v,Royal Hong Kong Yacht Club M4,Masters - Harbour Road Sports Centre,19:00,,7,14/11/2024,M4
United Services Recreation Club M4,v,Hong Kong Club Blue,United Services Recreation Club,19:00,,7,14/11/2024,M4
Bolton,v,Hong Kong Football Club M4A,Masters - HK Squash Centre,19:00,,7,14/11/2024,M4
Hong Kong Football Club M4B,v,SKCSC,Hong Kong Football Club,19:00,,7,14/11/2024,M4
Royal Hong Kong Yacht Club M4,v,SKCSC,Royal Hong Kong Yacht Club,19:00,,8,21/11/2024,M4
Bolton,v,Hong Kong Club Blue,Masters - HK Squash Centre,19:00,,8,21/11/2024,M4
United Services Recreation Club M4,v,WAKO,United Services Recreation Club,19:00,,8,21/11/2024,M4
Hong Kong Football Club M4B,v,Hong Kong Football Club M4A,Hong Kong Football Club,19:00,,8,21/11/2024,M4
United Services Recreation Club M4,v,Royal Hong Kong Yacht Club M4,United Services Recreation Club,19:00,,9,28/11/2024,M4
WAKO,v,Bolton,Masters - Harbour Road Sports Centre,19:00,,9,28/11/2024,M4
Hong Kong Club Blue,v,Hong Kong Football Club M4B,HK CLUB,19:00,,9,28/11/2024,M4
Hong Kong Football Club M4A,v,SKCSC,Hong Kong Football Club,19:00,,9,28/11/2024,M4
Royal Hong Kong Yacht Club M4,v,Hong Kong Football Club M4A,Royal Hong Kong Yacht Club,19:00,,10,12/12/2024,M4
SKCSC,v,Hong Kong Club Blue,Masters - Cornwall Street Squash Centre,19:00,,10,12/12/2024,M4
Hong Kong Football Club M4B,v,WAKO,Masters - HK Squash Centre,19:00,,10,12/12/2024,M4
Bolton,v,United Services Recreation Club M4,Masters - HK Squash Centre,19:00,,10,12/12/2024,M4
Bolton,v,Royal Hong Kong Yacht Club M4,Masters - HK Squash Centre,19:00,,11,02/01/2025,M4
United Services Recreation Club M4,v,Hong Kong Football Club M4B,United Services Recreation Club,19:00,,11,02/01/2025,M4
WAKO,v,SKCSC,Masters - Harbour Road Sports Centre,19:00,,11,02/01/2025,M4
Hong Kong Football Club M4A,v,Hong Kong Club Blue,Hong Kong Football Club,19:00,,11,02/01/2025,M4
Royal Hong Kong Yacht Club M4,v,Hong Kong Club Blue,Royal Hong Kong Yacht Club,19:00,,12,09/01/2025,M4
Hong Kong Football Club M4A,v,WAKO,Hong Kong Football Club,19:00,,12,09/01/2025,M4
SKCSC,v,United Services Recreation Club M4,Masters - Cornwall Street Squash Centre,19:00,,12,09/01/2025,M4
Bolton,v,Hong Kong Football Club M4B,Masters - HK Squash Centre,19:00,,12,09/01/2025,M4
Hong Kong Football Club M4B,v,Royal Hong Kong Yacht Club M4,Hong Kong Football Club,19:00,,13,16/01/2025,M4
Bolton,v,SKCSC,Masters - HK Squash Centre,19:00,,13,16/01/2025,M4
United Services Recreation Club M4,v,Hong Kong Football Club M4A,United Services Recreation Club,19:00,,13,16/01/2025,M4
WAKO,v,Hong Kong Club Blue,Masters - Harbour Road Sports Centre,19:00,,13,16/01/2025,M4
Royal Hong Kong Yacht Club M4,v,WAKO,Royal Hong Kong Yacht Club,19:00,,14,23/01/2025,M4
Hong Kong Club Blue,v,United Services Recreation Club M4,HK CLUB,19:00,,14,23/01/2025,M4
Hong Kong Football Club M4A,v,Bolton,Hong Kong Football Club,19:00,,14,23/01/2025,M4
SKCSC,v,Hong Kong Football Club M4B,Masters - Cornwall Street Squash Centre,19:00,,14,23/01/2025,M4
SKCSC,v,Royal Hong Kong Yacht Club M4,Masters - Cornwall Street Squash Centre,19:00,,15,13/02/2025,M4
Hong Kong Club Blue,v,Bolton,HK CLUB,19:00,,15,13/02/2025,M4
WAKO,v,United Services Recreation Club M4,Masters - Harbour Road Sports Centre,19:00,,15,13/02/2025,M4
Hong Kong Football Club M4A,v,Hong Kong Football Club M4B,Hong Kong Football Club,19:00,,15,13/02/2025,M4
Royal Hong Kong Yacht Club M4,v,United Services Recreation Club M4,Royal Hong Kong Yacht Club,19:00,,16,20/02/2025,M4
Bolton,v,WAKO,Masters - HK Squash Centre,19:00,,16,20/02/2025,M4
Hong Kong Football Club M4B,v,Hong Kong Club Blue,Hong Kong Football Club,19:00,,16,20/02/2025,M4
SKCSC,v,Hong Kong Football Club M4A,Masters - Cornwall Street Squash Centre,19:00,,16,20/02/2025,M4
Hong Kong Football Club M4A,v,Royal Hong Kong Yacht Club M4,Hong Kong Football Club,19:00,,17,27/02/2025,M4
Hong Kong Club Blue,v,SKCSC,HK CLUB,19:00,,17,27/02/2025,M4
WAKO,v,Hong Kong Football Club M4B,Masters - Harbour Road Sports Centre,19:00,,17,27/02/2025,M4
United Services Recreation Club M4,v,Bolton,United Services Recreation Club,19:00,,17,27/02/2025,M4
Royal Hong Kong Yacht Club M4,v,Bolton,Royal Hong Kong Yacht Club,19:00,,18,06/03/2025,M4
Hong Kong Football Club M4B,v,United Services Recreation Club M4,Hong Kong Football Club,19:00,,18,06/03/2025,M4
SKCSC,v,WAKO,Masters - Cornwall Street Squash Centre,19:00,,18,06/03/2025,M4
Hong Kong Club Blue,v,Hong Kong Football Club M4A,HK CLUB,19:00,,18,06/03/2025,M4
Hong Kong Club Blue,v,Royal Hong Kong Yacht Club M4,HK CLUB,19:00,,19,13/03/2025,M4
WAKO,v,Hong Kong Football Club M4A,Masters - Harbour Road Sports Centre,19:00,,19,13/03/2025,M4
United Services Recreation Club M4,v,SKCSC,United Services Recreation Club,19:00,,19,13/03/2025,M4
Hong Kong Football Club M4B,v,Bolton,Hong Kong Football Club,19:00,,19,13/03/2025,M4
Royal Hong Kong Yacht Club M4,v,Hong Kong Football Club M4B,Royal Hong Kong Yacht Club,19:00,,20,20/03/2025,M4
SKCSC,v,Bolton,Masters - Cornwall Street Squash Centre,19:00,,20,20/03/2025,M4
Hong Kong Football Club M4A,v,United Services Recreation Club M4,Hong Kong Football Club,19:00,,20,20/03/2025,M4
Hong Kong Club Blue,v,WAKO,HK CLUB,19:00,,20,20/03/2025,M4
WAKO,v,Royal Hong Kong Yacht Club M4,Masters - Harbour Road Sports Centre,19:00,,21,27/03/2025,M4
United Services Recreation Club M4,v,Hong Kong Club Blue,United Services Recreation Club,19:00,,21,27/03/2025,M4
Bolton,v,Hong Kong Football Club M4A,Masters - HK Squash Centre,19:00,,21,27/03/2025,M4
Hong Kong Football Club M4B,v,SKCSC,Hong Kong Football Club,19:00,,21,27/03/2025,M4
JESSICA L1,v,Hong Kong Cricket Club L1,HK Squash Centre,19:00,,1,10/10/2024,Premier Ladies
Kowloon Cricket Club L1A,v,Kowloon Cricket Club L1B,Kowloon Cricket Club,19:00,,1,10/10/2024,Premier Ladies
Hong Kong Football Club L1,v,[BYE],,,,1,10/10/2024,Premier Ladies
Kowloon Cricket Club L1B,v,JESSICA L1,Kowloon Cricket Club,19:00,,2,17/10/2024,Premier Ladies
Hong Kong Football Club L1,v,Kowloon Cricket Club L1A,Hong Kong Football Club,19:00,,2,17/10/2024,Premier Ladies
Hong Kong Cricket Club L1,v,[BYE],,,,2,17/10/2024,Premier Ladies
JESSICA L1,v,Hong Kong Football Club L1,HK Squash Centre,19:00,,3,24/10/2024,Premier Ladies
Hong Kong Cricket Club L1,v,Kowloon Cricket Club L1B,Hong Kong Cricket Club,19:00,,3,24/10/2024,Premier Ladies
Kowloon Cricket Club L1A,v,[BYE],,,,3,24/10/2024,Premier Ladies
Hong Kong Football Club L1,v,Hong Kong Cricket Club L1,Hong Kong Football Club,19:00,,4,21/11/2024,Premier Ladies
Kowloon Cricket Club L1A,v,JESSICA L1,Kowloon Cricket Club,19:00,,4,21/11/2024,Premier Ladies
Kowloon Cricket Club L1B,v,[BYE],,,,4,21/11/2024,Premier Ladies
Hong Kong Cricket Club L1,v,Kowloon Cricket Club L1A,Hong Kong Cricket Club,19:00,,5,28/11/2024,Premier Ladies
Kowloon Cricket Club L1B,v,Hong Kong Football Club L1,Kowloon Cricket Club,19:00,,5,28/11/2024,Premier Ladies
JESSICA L1,v,[BYE],,,,5,28/11/2024,Premier Ladies
Hong Kong Cricket Club L1,v,JESSICA L1,Hong Kong Cricket Club,19:00,,6,16/01/2025,Premier Ladies
Kowloon Cricket Club L1B,v,Kowloon Cricket Club L1A,Kowloon Cricket Club,19:00,,6,16/01/2025,Premier Ladies
Hong Kong Football Club L1,v,[BYE],,,,6,16/01/2025,Premier Ladies
JESSICA L1,v,Kowloon Cricket Club L1B,HK Squash Centre,19:00,,7,23/01/2025,Premier Ladies
Kowloon Cricket Club L1A,v,Hong Kong Football Club L1,Kowloon Cricket Club,19:00,,7,23/01/2025,Premier Ladies
Hong Kong Cricket Club L1,v,[BYE],,,,7,23/01/2025,Premier Ladies
Hong Kong Football Club L1,v,JESSICA L1,Hong Kong Football Club,19:00,,8,20/02/2025,Premier Ladies
Kowloon Cricket Club L1B,v,Hong Kong Cricket Club L1,Kowloon Cricket Club,19:00,,8,20/02/2025,Premier Ladies
Kowloon Cricket Club L1A,v,[BYE],,,,8,20/02/2025,Premier Ladies
Hong Kong Cricket Club L1,v,Hong Kong Football Club L1,Hong Kong Cricket Club,19:00,,9,27/02/2025,Premier Ladies
JESSICA L1,v,Kowloon Cricket Club L1A,HK Squash Centre,19:00,,9,27/02/2025,Premier Ladies
Kowloon Cricket Club L1B,v,[BYE],,,,9,27/02/2025,Premier Ladies
Kowloon Cricket Club L1A,v,Hong Kong Cricket Club L1,Kowloon Cricket Club,19:00,,10,06/03/2025,Premier Ladies
Hong Kong Football Club L1,v,Kowloon Cricket Club L1B,Hong Kong Football Club,19:00,,10,06/03/2025,Premier Ladies
JESSICA L1,v,[BYE],,,,10,06/03/2025,Premier Ladies
FWD,v,Hong Kong Cricket Club 1,HK Squash Centre,19:00,,1,10/10/2024,Premier Main
Hong Kong Football Club 1A,v,Hong Kong Football Club 1B,Hong Kong Football Club,19:00,,1,10/10/2024,Premier Main
Kowloon Cricket Club 1A,v,Kowloon Cricket Club 1B,Kowloon Cricket Club,19:00,,1,10/10/2024,Premier Main
Hong Kong Football Club 1B,v,Hong Kong Cricket Club 1,Hong Kong Football Club,19:00,,2,17/10/2024,Premier Main
Kowloon Cricket Club 1B,v,FWD,Kowloon Cricket Club,19:00,,2,17/10/2024,Premier Main
Hong Kong Football Club 1A,v,Kowloon Cricket Club 1A,Hong Kong Football Club,19:00,,2,17/10/2024,Premier Main
Kowloon Cricket Club 1A,v,Hong Kong Football Club 1B,Kowloon Cricket Club,19:00,,3,24/10/2024,Premier Main
FWD,v,Hong Kong Football Club 1A,HK Squash Centre,19:00,,3,24/10/2024,Premier Main
Hong Kong Cricket Club 1,v,Kowloon Cricket Club 1B,Hong Kong Cricket Club,19:00,,3,24/10/2024,Premier Main
Hong Kong Football Club 1B,v,Kowloon Cricket Club 1B,Hong Kong Football Club,19:00,,4,21/11/2024,Premier Main
Hong Kong Cricket Club 1,v,Hong Kong Football Club 1A,Hong Kong Cricket Club,19:00,,4,21/11/2024,Premier Main
Kowloon Cricket Club 1A,v,FWD,Kowloon Cricket Club,19:00,,4,21/11/2024,Premier Main
Hong Kong Football Club 1B,v,FWD,Hong Kong Football Club,19:00,,5,28/11/2024,Premier Main
Hong Kong Cricket Club 1,v,Kowloon Cricket Club 1A,Hong Kong Cricket Club,19:00,,5,28/11/2024,Premier Main
Kowloon Cricket Club 1B,v,Hong Kong Football Club 1A,Kowloon Cricket Club,19:00,,5,28/11/2024,Premier Main
Hong Kong Cricket Club 1,v,FWD,Hong Kong Cricket Club,19:00,,6,16/01/2025,Premier Main
Hong Kong Football Club 1B,v,Hong Kong Football Club 1A,Hong Kong Football Club,19:00,,6,16/01/2025,Premier Main
Kowloon Cricket Club 1B,v,Kowloon Cricket Club 1A,Kowloon Cricket Club,19:00,,6,16/01/2025,Premier Main
Hong Kong Cricket Club 1,v,Hong Kong Football Club 1B,Hong Kong Cricket Club,19:00,,7,23/01/2025,Premier Main
FWD,v,Kowloon Cricket Club 1B,HK Squash Centre,19:00,,7,23/01/2025,Premier Main
Kowloon Cricket Club 1A,v,Hong Kong Football Club 1A,Kowloon Cricket Club,19:00,,7,23/01/2025,Premier Main
Hong Kong Football Club 1B,v,Kowloon Cricket Club 1A,Hong Kong Football Club,19:00,,8,20/02/2025,Premier Main
Hong Kong Football Club 1A,v,FWD,Hong Kong Football Club,19:00,,8,20/02/2025,Premier Main
Kowloon Cricket Club 1B,v,Hong Kong Cricket Club 1,Kowloon Cricket Club,19:00,,8,20/02/2025,Premier Main
Kowloon Cricket Club 1B,v,Hong Kong Football Club 1B,Kowloon Cricket Club,19:00,,9,27/02/2025,Premier Main
Hong Kong Football Club 1A,v,Hong Kong Cricket Club 1,Hong Kong Football Club,19:00,,9,27/02/2025,Premier Main
FWD,v,Kowloon Cricket Club 1A,HK Squash Centre,19:00,,9,27/02/2025,Premier Main
FWD,v,Hong Kong Football Club 1B,HK Squash Centre,19:00,,10,06/03/2025,Premier Main
Kowloon Cricket Club 1A,v,Hong Kong Cricket Club 1,Kowloon Cricket Club,19:00,,10,06/03/2025,Premier Main
Hong Kong Football Club 1A,v,Kowloon Cricket Club 1B,Hong Kong Football Club,19:00,,10,06/03/2025,Premier Main
Hong Kong Football Club M1A,v,Hong Kong Football Club M1B,Hong Kong Football Club,19:00,,1,03/10/2024,Premier Masters
Hong Kong Cricket Club M1A,v,Hong Kong Cricket Club M1B,Hong Kong Cricket Club,19:00,,1,03/10/2024,Premier Masters
Ladies Recreation Club M1,v,[BYE],,,,1,03/10/2024,Premier Masters
Hong Kong Football Club M1B,v,Hong Kong Cricket Club M1A,Hong Kong Football Club,19:00,,2,10/10/2024,Premier Masters
Ladies Recreation Club M1,v,Hong Kong Football Club M1A,Ladies Recreation Club,19:00,,2,10/10/2024,Premier Masters
Hong Kong Cricket Club M1B,v,[BYE],,,,2,10/10/2024,Premier Masters
Hong Kong Cricket Club M1A,v,Ladies Recreation Club M1,Hong Kong Cricket Club,19:00,,3,17/10/2024,Premier Masters
Hong Kong Cricket Club M1B,v,Hong Kong Football Club M1B,Hong Kong Cricket Club,19:00,,3,17/10/2024,Premier Masters
Hong Kong Football Club M1A,v,[BYE],,,,3,17/10/2024,Premier Masters
Ladies Recreation Club M1,v,Hong Kong Cricket Club M1B,Ladies Recreation Club,19:00,,4,24/10/2024,Premier Masters
Hong Kong Football Club M1A,v,Hong Kong Cricket Club M1A,Hong Kong Football Club,19:00,,4,24/10/2024,Premier Masters
Hong Kong Football Club M1B,v,[BYE],,,,4,24/10/2024,Premier Masters
Hong Kong Cricket Club M1B,v,Hong Kong Football Club M1A,Hong Kong Cricket Club,19:00,,5,31/10/2024,Premier Masters
Hong Kong Football Club M1B,v,Ladies Recreation Club M1,Hong Kong Football Club,19:00,,5,31/10/2024,Premier Masters
Hong Kong Cricket Club M1A,v,[BYE],,,,5,31/10/2024,Premier Masters
Hong Kong Football Club M1B,v,Hong Kong Football Club M1A,Hong Kong Football Club,19:00,,6,07/11/2024,Premier Masters
Hong Kong Cricket Club M1B,v,Hong Kong Cricket Club M1A,Hong Kong Cricket Club,19:00,,6,07/11/2024,Premier Masters
Ladies Recreation Club M1,v,[BYE],,,,6,07/11/2024,Premier Masters
Hong Kong Cricket Club M1A,v,Hong Kong Football Club M1B,Hong Kong Cricket Club,19:00,,7,14/11/2024,Premier Masters
Hong Kong Football Club M1A,v,Ladies Recreation Club M1,Hong Kong Football Club,19:00,,7,14/11/2024,Premier Masters
Hong Kong Cricket Club M1B,v,[BYE],,,,7,14/11/2024,Premier Masters
Ladies Recreation Club M1,v,Hong Kong Cricket Club M1A,Ladies Recreation Club,19:00,,8,21/11/2024,Premier Masters
Hong Kong Football Club M1B,v,Hong Kong Cricket Club M1B,Hong Kong Football Club,19:00,,8,21/11/2024,Premier Masters
Hong Kong Football Club M1A,v,[BYE],,,,8,21/11/2024,Premier Masters
Hong Kong Cricket Club M1B,v,Ladies Recreation Club M1,Hong Kong Cricket Club,19:00,,9,28/11/2024,Premier Masters
Hong Kong Cricket Club M1A,v,Hong Kong Football Club M1A,Hong Kong Cricket Club,19:00,,9,28/11/2024,Premier Masters
Hong Kong Football Club M1B,v,[BYE],,,,9,28/11/2024,Premier Masters
Hong Kong Football Club M1A,v,Hong Kong Cricket Club M1B,Masters - HK Squash Centre,19:00,,10,12/12/2024,Premier Masters
Ladies Recreation Club M1,v,Hong Kong Football Club M1B,Ladies Recreation Club,19:00,,10,12/12/2024,Premier Masters
Hong Kong Cricket Club M1A,v,[BYE],,,,10,12/12/2024,Premier Masters
Hong Kong Football Club M1A,v,Hong Kong Football Club M1B,Hong Kong Football Club,19:00,,11,02/01/2025,Premier Masters
Hong Kong Cricket Club M1A,v,Hong Kong Cricket Club M1B,Hong Kong Cricket Club,19:00,,11,02/01/2025,Premier Masters
Ladies Recreation Club M1,v,[BYE],,,,11,02/01/2025,Premier Masters
Hong Kong Football Club M1B,v,Hong Kong Cricket Club M1A,Hong Kong Football Club,19:00,,12,09/01/2025,Premier Masters
Ladies Recreation Club M1,v,Hong Kong Football Club M1A,Ladies Recreation Club,19:00,,12,09/01/2025,Premier Masters
Hong Kong Cricket Club M1B,v,[BYE],,,,12,09/01/2025,Premier Masters
Hong Kong Cricket Club M1A,v,Ladies Recreation Club M1,Hong Kong Cricket Club,19:00,,13,16/01/2025,Premier Masters
Hong Kong Cricket Club M1B,v,Hong Kong Football Club M1B,Hong Kong Cricket Club,19:00,,13,16/01/2025,Premier Masters
Hong Kong Football Club M1A,v,[BYE],,,,13,16/01/2025,Premier Masters
Ladies Recreation Club M1,v,Hong Kong Cricket Club M1B,Ladies Recreation Club,19:00,,14,23/01/2025,Premier Masters
Hong Kong Football Club M1A,v,Hong Kong Cricket Club M1A,Hong Kong Football Club,19:00,,14,23/01/2025,Premier Masters
Hong Kong Football Club M1B,v,[BYE],,,,14,23/01/2025,Premier Masters
Hong Kong Cricket Club M1B,v,Hong Kong Football Club M1A,Hong Kong Cricket Club,19:00,,15,13/02/2025,Premier Masters
Hong Kong Football Club M1B,v,Ladies Recreation Club M1,Hong Kong Football Club,19:00,,15,13/02/2025,Premier Masters
Hong Kong Cricket Club M1A,v,[BYE],,,,15,13/02/2025,Premier Masters
Hong Kong Football Club M1B,v,Hong Kong Football Club M1A,Hong Kong Football Club,19:00,,16,20/02/2025,Premier Masters
Hong Kong Cricket Club M1B,v,Hong Kong Cricket Club M1A,Hong Kong Cricket Club,19:00,,16,20/02/2025,Premier Masters
Ladies Recreation Club M1,v,[BYE],,,,16,20/02/2025,Premier Masters
Hong Kong Cricket Club M1A,v,Hong Kong Football Club M1B,Hong Kong Cricket Club,19:00,,17,27/02/2025,Premier Masters
Hong Kong Football Club M1A,v,Ladies Recreation Club M1,Hong Kong Football Club,19:00,,17,27/02/2025,Premier Masters
Hong Kong Cricket Club M1B,v,[BYE],,,,17,27/02/2025,Premier Masters
Ladies Recreation Club M1,v,Hong Kong Cricket Club M1A,Ladies Recreation Club,19:00,,18,06/03/2025,Premier Masters
Hong Kong Football Club M1B,v,Hong Kong Cricket Club M1B,Hong Kong Football Club,19:00,,18,06/03/2025,Premier Masters
Hong Kong Football Club M1A,v,[BYE],,,,18,06/03/2025,Premier Masters
Hong Kong Cricket Club M1B,v,Ladies Recreation Club M1,Hong Kong Cricket Club,19:00,,19,13/03/2025,Premier Masters
Hong Kong Cricket Club M1A,v,Hong Kong Football Club M1A,Hong Kong Cricket Club,19:00,,19,13/03/2025,Premier Masters
